_unit_id_,golden,trusted_judgements,correct_category,correct_category_conf,orig_trusted_judgements,orig_unit_id,orig_unit_state,gold_answer,sentiment,tweet_id,tweet_body
315121080,FALSE,10,Yes,0.4945,20,1,finalized,,Positive,84050420,What a tease yesterday's nice weather was. .
315121303,FALSE,10,Yes,1,20,1,finalized,,Negative,84050364,RT @mention: Its hot af outside.
315120933,FALSE,10,Yes,0.9,20,1,finalized,,Negative,84050322,I just realized that I am probly the only person dumb enough to be Tweeting @mention IMDB info while stuck outside in a hail storm Lol
315121401,FALSE,10,Yes,0.797,20,1,finalized,,Negative,84050258,Its freezing in Boston hows the weather in Providence???
315120904,FALSE,10,Yes,1,20,1,finalized,,Positive,84050095,"Turned on TV here at the hotel, immediately see meteorologists watching #Wx around Kansas. Glad it was nice weather when I landed here."
315121477,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84049993,#WEATHER:  7:52 am : 65.0F. Feels F. 29.53% Humidity. 16.1MPH Southwest Wind.
315121215,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84049900,Haters can make like bees wit no stingers n drop dead #Cold
315121125,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84049777,It's 82 degrees
315121654,FALSE,10,Yes,0.7973,20,1,finalized,,Negative,84049718,@mention  Thx - sounds like you've gone through some crazy weather...
315121290,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84049696,"SPC Severe Thunderstorm Watch 321 Status Reports: WW 0321 Status Reports         STATUS FOR WATCH 0321 HAS NO... {link}"
315120824,FALSE,10,Yes,1,20,1,finalized,,Negative,84049530,Freezing my butt off. (@ Long Sands Beach) {link}
315121370,FALSE,10,Yes,0.6049,20,1,finalized,,Positive,84049378,We brought the sunshine from LA... But we also brought the traffic! #SMUGGLERSTOUR {link}
315121283,FALSE,10,Yes,0.8977,20,1,finalized,,Positive,84049369,I love the window seats at #lakelyn @mention when a storm is rolling in.
315121229,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84049338,"RT @mention: SEVERE STORM WARNING SE MN  13 MILES NORTH OF WINDOM...AND MOVING NORTH AT 40 MPH {link} for HD weather ..."
315121627,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84049308,"Does it snow a lot in Idaho,Utah,Colorado and New Mexico in December? {link}"
315121409,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84049186,"Don't get me wrong, I'm an All-Around great Gammer. I do great in pretty much every game, weather I own it or not."
315120915,FALSE,10,Yes,0.5973,20,1,finalized,,Positive,84048462,Love this Iowa weather that goes from warm and sunny to rainy and lightening in less than 2 seconds:):):)
315121545,FALSE,10,Yes,1,20,1,finalized,,Negative,84048438,This weather forecast is depressing
315121089,FALSE,10,Yes,0.8982,20,1,finalized,,Tweet not related to weather condition,84048364,Death by the Glass: A Sunny McCoskey Napa Valley Mystery (Sunny Mccloskey Napa Valley Mystery):  {link}
315121573,FALSE,10,Yes,0.6986,20,1,finalized,,Neutral / author is just sharing information,84048359,"73 and 87% humidity and it isn't even 6 a.m. This is Oklahoma's way of saying ""welcome home!"""
315121110,FALSE,10,Yes,0.904,20,1,finalized,,Positive,84048241,10:00 and its 75 degrees...i'll take it
315121662,FALSE,10,Yes,1,20,1,finalized,,Negative,84048187,RT @mention: Uqhhh it's sooooo hot outside ! #Texasweather
315121485,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84048182,Severe Thunderstorm Warning for Atchison and Leavenworth County in KS until 9:45pm. Updates as needed from Bryan Busby
315120964,FALSE,10,Yes,0.7029,20,1,finalized,,Negative,84048180,@mention where are you? save the young girl in the storm center she is out of her comfort zone.
315121176,FALSE,10,Yes,1,20,1,finalized,,Positive,84048109,Nothing like a lazy Sunday afternoon waiting for storm to roll in
315121097,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84048095,#WEATHER:  7:56 am : 67.0F. Feels F. 29.96% Humidity. 4.6MPH Southeast Wind.
315121417,FALSE,10,Yes,0.8979,20,1,finalized,,Negative,84048054,Freezing
315121296,FALSE,10,Yes,0.9036,20,1,finalized,,Negative,84047934,"Have to say though I think I have wind burn!  Wow it was windy! However tent,  windbreak, ME AND ER and guests survived!"
315120748,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84047815,"RT @mention: Severe Thunderstorm Warning for Dakota, Goodhue, Rice and Steele County in MN until 2:30pm. More: {link} & o ..."
315121418,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84047381,On my way to celebrate the homie @mention's graduation. 2 degrees. 1 woman. #motivation
315120975,FALSE,10,Yes,1,20,1,finalized,,Positive,84047300,RT @mention: I can't wait for the storm tonight :)
315121086,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84047275,Gunmen storm Afghan government building {link}
315121116,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84047254,"RT @mention: Life isn't about waiting for the storm to pass, it's about learning to dance in the rain."
315121405,FALSE,10,Yes,1,20,1,finalized,,Positive,84034785,RT @mention: After a cold and rainy week in Ohio Friday and Saturday have been soo beautiful outside
315120722,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84034760,"I can't wait until tomorrow night so that when I'm still alive, I'll tweet up a storm, ""world ends on Saturday"" my ass"
315120828,FALSE,10,Yes,0.8965,20,1,finalized,,Negative,84034752,My room is freezing :/ or im jus too cold :S
315121166,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84034749,@mention Hi Five! I love a bit of Snow Patrol! Have this band on now tho.  They are going to be HUGE.  {link}
315120744,FALSE,10,Yes,1,20,1,finalized,,Negative,84034743,It's fuckin hot out
315121276,FALSE,10,Yes,0.6959,20,1,finalized,,Positive,84034550,If you are in Winston... I say we plan a pool party since it is hot as hell outside
315121390,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84034447,@mention check out dis video shit is hot song is crazy trust RT (@mention {link})
315121442,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84034442,"Sunshine linked to fatherhood | Parent Pages for parents, families ... {link}"
315121242,FALSE,10,Yes,1,20,1,finalized,,Negative,84034398,Just got to my apt... It's 2 damn hot outside for me!
315120814,FALSE,10,Yes,1,20,1,finalized,,Positive,84034023,so sunny and beautiful in Tulsa right now. I decided to spend sometime outside the office and work on my tan.   :)
315120868,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84033936,#NMFire #NMwx Fire Weather Watch issued May 21 at 1:28PM MDT expiring May 23 at 9:00PM MDT by NWS Albuquerque... {link}
315121264,FALSE,10,Yes,0.897,20,1,finalized,,Positive,84033733,Heading outside for a run. Enjoying this weather as much as I can before the rain inevitably returns.
315121018,FALSE,10,Yes,1,20,1,finalized,,Positive,84033731,"Today's weather is simply *perfect*. Rowan's so happy to be outside. But oy, $18 on sunblock for him? My mother just used olive oil on us :/"
315120958,FALSE,10,Yes,0.593,20,1,finalized,,Negative,84033718,72 degrees and sunny. Yeah it's  going to hell in a hat box
315121583,FALSE,10,Yes,0.8057,20,1,finalized,,Tweet not related to weather condition,84033426,Video: Blawan - Getting Me Down More summer vibes for rainy days {link}
315121445,FALSE,10,Yes,0.8036,20,1,finalized,,Negative,84033317,@mention hey wojo just to let u know while you freezing yours in michigan I am sweating mine off in the hot fl sun! @mention @mention
315121688,FALSE,10,Yes,0.8978,20,1,finalized,,Negative,84033089,Not outside but looking out the window at them. Its to hot to be bothered by the animals.
315121312,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84032685,RT @mention: Learn about online masters psychology degrees {link}
315121004,FALSE,10,Yes,0.9039,20,1,finalized,,Tweet not related to weather condition,84032624,"This mornin my kids were makin me crazy! Just now we found a dvd of them singin U R My Sunshine at ages 20 mos, 4 & 6 &lt;3 #myraptureplaylist"
315120844,FALSE,10,Yes,0.7068,20,1,finalized,,Tweet not related to weather condition,84032046,"@mention haha ASU has an amazing honors program, that's the only reason I want to go there. And i can't stand snow Dx"
315121069,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84032036,@mention you around Detroit at all?  Got a weather page set up for it.
315121546,FALSE,10,I can't tell,0.5008,20,1,finalized,,Positive,84031932,81 degrees & cloudy! I love the 81 but not the cloudy! !
315121208,FALSE,10,Yes,0.7969,20,1,finalized,,Negative,84031618,Hitting the 90s that's naked weather
315120810,FALSE,10,Yes,0.7978,20,1,finalized,,Negative,84031506,RT @mention: I think those American nutters must have misinterpreted a bad weather forecast #rapture
315121183,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84031434,Footballer sparks Twitter storm: Twitter users have reacted to a footballer's bid to find out who is putting inf... {link}
315121091,FALSE,10,Yes,0.806,20,1,finalized,,Neutral / author is just sharing information,84031161,Is it hot outside?
315120832,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84031114,#C4IforHumanity: Extreme Weather - North-America - USA {link}
315121402,FALSE,10,Yes,0.8966,20,1,finalized,,Negative,84030784,Why did i wear this lil dress???? Im freezing in this airport. Damn.
315121099,FALSE,10,Yes,0.8978,20,1,finalized,,Neutral / author is just sharing information,84030673,@mention love ya profile pic gorgeous. How's the weather in Atl
315121297,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,84030639,"Sweden Climate, Temperatures &amp; Weather Info | It&#39;s a Stormy Life {link}"
315121054,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84030372,Check out my hot new hip hop {link} via @mention
315121636,FALSE,10,Yes,1,20,1,finalized,,Positive,84030355,"I'll be at Shuckers - Wake Forest tonight, starting at 6:30! Fantastic weather for an evening on the patio!"
315121524,FALSE,10,Yes,1,20,1,finalized,,Positive,84030311,It's 66 baseball degrees at beautiful Baum Stadium.  Let's play two!!
315121278,FALSE,10,Yes,1,20,1,finalized,,Positive,84030164,@mention good morning Viv how are you this beautiful sunny morning
315121682,FALSE,10,Yes,0.7994,20,1,finalized,,Negative,84030151,I wanna do something fun but I don't want to be caught out in the storm tonight so I think I'll just stay home lol
315121558,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,84030148,RT @mention: YO BRO #haveyouseenacouple -- Snow bunnies- iNTRuSHUNN FT East Coast E {link} via @mention
315121540,FALSE,10,Yes,1,20,1,finalized,,Positive,83272206,Siesta Key Beach with my Dad. Its a beautiful hot sunny day.
315121537,FALSE,10,Yes,0.9028,20,1,finalized,,Neutral / author is just sharing information,83272186,Rainy weekend ahead...what will you be doing?~ Connie
315121123,FALSE,10,Yes,0.5942,20,1,finalized,,Positive,83272072,green snow ..... love that grinder
315121286,FALSE,10,Yes,0.9037,20,1,finalized,,Tweet not related to weather condition,83272067,@mention Hullo!  Looking for the next Snow Patrol? I recommend this. Listen: {link}
315121373,FALSE,10,Yes,0.8977,20,1,finalized,,Neutral / author is just sharing information,83271996,Got a quick run in before day 3 of weather starts.
315121211,FALSE,10,Yes,1,20,1,finalized,,Positive,83271979,"@mention A warm sunny day deserves a delicious, gourmet and slightly pornographic hotdog from Wild Dawgs....."
315121479,FALSE,10,Yes,0.4964,20,1,finalized,,Neutral / author is just sharing information,83271502,Hail storm-1 andrew-0
315121328,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83271419,Lluvia/rain (Observemos El Tiempo/Weather Watchers):  {link}
315121672,FALSE,10,Yes,1,20,1,finalized,,Positive,83271356,In Rhode Island and it's a beautiful sunny day!
315121589,FALSE,10,Yes,0.5949,20,1,finalized,,Negative,83270768,"HOT, HOT, and HOT this weekend with a chance of storms, Kendra's webcast is brand new and online now: {link} #fb"
315121392,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83270696,Valley Center area is under a several thunderstorm watch until 10 p.m.
315120819,FALSE,10,Yes,0.8025,20,1,finalized,,Tweet not related to weather condition,83270648,Now Playing on BaltimoreNetRadio: EDDIE RABBIT - I Love A Rainy Night
315121111,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83270521,#WEATHER:  4:53 pm : 67.0F. Feels F. 29.93% Humidity. 8.1MPH Southeast Wind.
315120738,FALSE,10,Yes,1,20,1,finalized,,Negative,83270494,"Its super awful here in OK, the weather is soo moody."
315121386,FALSE,10,Yes,0.9033,20,1,finalized,,Tweet not related to weather condition,83270454,"Dirt 3 arrives with more rally, new modes and snowy skies. {link}"
315120730,FALSE,10,Yes,1,20,1,finalized,,Positive,83270141,@mention We can finally compete with your weather in FL! Sunny & 70 here in Chicago today!
315120919,FALSE,10,Yes,0.8023,20,1,finalized,,Positive,83270140,Headed to Maker Faire this weekend.  Weather's supposed to be nice: partly cloudy with a small chance of DOOOOOM.
315121345,FALSE,10,Yes,1,20,1,finalized,,Negative,83270091,"Humidity, why must you do such unorthodox things to my hair?"
315121428,FALSE,10,Yes,0.8975,20,1,finalized,,Positive,83269981,@mention sunny I love u
315121368,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83269935,#WEATHER:  4:56 pm : 70.0F. Feels F. 29.96% Humidity. 6.9MPH East Wind.
315121533,FALSE,10,Yes,0.9028,20,1,finalized,,Positive,83269790,What up sunshine
315121601,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83269748,"{link} Montreal Weather Webcams st. Hubert street Plaza, Qc. Canada"
315121007,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83269519,Photo: weather forecast for the #Rapture {link}
315121517,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83269511,@mention hangin out on corners hangin wit da fellers lookim out 4 hot chicks lol
315121030,FALSE,10,Yes,1,20,1,finalized,,Positive,83269499,"Waiting patiently for the electric car. Glorious day in Caithness, huge skies and plenty of sunshine..."
315121129,FALSE,10,Yes,0.8997,20,1,finalized,,Tweet not related to weather condition,83269437,"Remember to always play after the storm. ""Mattie J. T. Stepanek"""
315120942,FALSE,10,Yes,1,20,1,finalized,,Negative,83269290,"Hope everyone is having better weather than we are here in New England.  Ugh, hope it stops raining sometime soon."
315121456,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83269180,@mention I had sonic too! I got orange slush tho! Lol
315121463,FALSE,10,Yes,0.9031,20,1,finalized,,Tweet not related to weather condition,83269115,"Did some Carmen Electra Aerobic Striptease & Cindy Crawford DVD. Cycled, hula-hooped, snow-ball fought & did some balancing on the Wii Fit."
315121472,FALSE,10,Yes,1,20,1,finalized,,Positive,83269109,I'm glad it's nice weather here for Bike to Work Day. Not that I did. Bike to work. I just like nice weather.
315121024,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83269010,#WEATHER:  9:56 pm : 67.0F. Feels F. 29.83% Humidity. 11.5MPH Northeast Wind.
315121205,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83268737,"Hot off the presses! Check out the new issue of the Amadeus ""Prospectus"" newsletter. {link} #travelagent #traveltech"
315120931,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83268730,What Produces Pippa's Perfect Posterior? Find out the Secret! Plus: New Pics Of Pippa Looking Hot In Tight Jeans: {link}
315120735,FALSE,10,Yes,1,20,1,finalized,,Negative,83268638,eww its 81% humidity  today :I
315120917,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83268587,78.1F (Feels: 78.1F) - Humidity: 87% - Wind: 9.2mph NE - Gust: 13.0mph - Pressure: 1008.7mb (+0.5)  #weather {link}
315121356,FALSE,10,Yes,1,20,1,finalized,,Positive,83268491,The sunshine makes me happy.
315120751,FALSE,10,Yes,1,20,1,finalized,,Positive,83268482,RT @mention: This kind of weather makes me want to go swimming.
315121017,FALSE,10,Yes,0.8964,20,1,finalized,,Neutral / author is just sharing information,83268301,RT @mention: #Salute to @mention for going to show the kids love out in Tuscaloosa who were affected by the storm. {link}. ...
315121016,FALSE,10,Yes,0.7972,20,1,finalized,,Negative,83268278,MU softball opener delayed: Bad weather pushes DePaul-Indiana to 8:30 p.m. {link}
315121632,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83268246,@mention So maybe your exemplary customer service from Google is tied into Hell freezing over? Hmm...
315120771,FALSE,10,Yes,1,20,1,finalized,,Positive,83267942,Eat yourheart out too!i'm @ the vacation house.Nice weather&beautiful sight.Nothing like this in SG. ;p @mention  {link}
315121161,FALSE,10,Yes,0.8055,20,1,finalized,,Neutral / author is just sharing information,83267635,It is a soup day. . . And a selling golf carts by text message rainy day. . . Outside of the box? Or genius?
315120972,FALSE,10,Yes,0.7031,20,1,finalized,,Positive,83267573,"@mention I wanna go to the Caribbean , I wanna bring @mention and I wanna see some sunshine! #wannagobw"
315120994,FALSE,10,Yes,0.796,20,1,finalized,,Positive,83267294,Could go for a good #storm today.
315121318,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83259537,#WEATHER:  7:53 pm : 79.0F. Feels F. 29.63% Humidity. 24.2MPH Southeast Wind.
315120746,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83259244,Sunshine parks and new hair scarves make life not so bad when @mention stays up all night.
315120837,FALSE,10,Yes,0.904,20,1,finalized,,Tweet not related to weather condition,83259127,pretty much addicted to Storm Warning right now...amazing song :)
315120845,FALSE,10,Yes,0.8066,20,1,finalized,,Tweet not related to weather condition,83258944,Free Blizzard!! {link}
315121430,FALSE,10,Yes,0.9003,20,1,finalized,,Negative,83258702,"Sports day was alright, weather was shit"
315121244,FALSE,10,Yes,1,20,1,finalized,,Negative,83258613,"misty, cloudy, rainy evening spoiled viewing of beautiful Niagara Falls..."
315121196,FALSE,10,Yes,0.5024,20,1,finalized,,Positive,83258608,@mention Andddd it's Wool!! And its 80 degrees outside!
315121350,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83258604,"The weather channel local on the 8s just said it was ""sunny"". LOL {link}"
315120806,FALSE,10,Yes,1,20,1,finalized,,Negative,83258590,Out walking enjoying the sunshine...NOT!
315121043,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83258553,RT @mention Why does Lindsay Lohan hate Christmas? She's been in & out of rehab for dashing through the snow...LMMFAO
315121503,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83258489,"Mostly sunny this afternoon, high 84 (29 C).  Low  66 (19 C) tonight."
315120726,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83258314,"@mention yeah, i'm talking, you see these pics of the river up on the rocks, as opposed to storm conditions"
315121222,FALSE,10,Yes,1,20,1,finalized,,Negative,83258131,"Damn weather, just turn and stay sunny."
315121203,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83258038,"Severe Thunderstorm Warning until 05:45 PM CDT issued for Edwards & Kiowa Counties with 60mph gusts & 1.00"" hail possible"
315120941,FALSE,10,Yes,1,20,1,finalized,,Negative,83257950,"Freezing, wet, and still looking at rocks @mention @mention"
315120754,FALSE,10,Yes,1,20,1,finalized,,Positive,83257925,it's a nice day in LA. sunny :)
315121591,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83257918,{link} Ukraine weather forecaster sparks political storm
315121626,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83257763,New event. Severe Thunderstorm Warning from 5/19/2011 3:57 PM to 5:00 PM CDT for Woodward Count... Read more at {link}
315121396,FALSE,10,Yes,1,20,1,finalized,,Positive,83257650,@mention Done with the rain and headed to the beach tomorrow.  Finally sunshine and sand!
315120805,FALSE,10,Yes,0.6957,20,1,finalized,,I can't tell,83257628,"@mention i'm not laughing at you storm and i don't think it's ignorance, just innocence"
315120719,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83257196,WZTV FOX17 :: Weather {link}
315121501,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83257174,@mention DM me yur email so i can sesnd yu this new music from sunny red... 28day later mixtape... #BGN
315120740,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83257167,Severe Thunderstorm Warning issued May 19 at 3:40PM MDT expiring May 19 at 4:30PM MDT by NWS Boulder {link}.... {link}
315120838,FALSE,10,Yes,0.7036,20,1,finalized,,Positive,83257131,"@mention just cause there's a #shitstorm at Colby, you make my sunshine! Love you"
315120962,FALSE,10,Yes,0.595,20,1,finalized,,Positive,83257061,I should've went to Colombia for the month at least they have beautiful weather
315120835,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83257052,"If a storm picks up, lean into the wind instead of turning away from it if you want to keep balance"
315121374,FALSE,10,Yes,0.8034,20,1,finalized,,Tweet not related to weather condition,83257037,"I can clearly see the sunshine, but I'm steady walking thru the rain** Boosie"
315121000,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83256806,"This took tumblr by storm two months ago, so naturally, I'm only just now seeing it. {link} Love it!"
315120712,FALSE,10,Yes,1,20,1,finalized,,Negative,83256679,"@mention If this is what Seattle is like, I'm not surprised somebody killed Rosie Larsen. Everybody must be surly. #TheKilling #Rain"
315121190,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83256570,"Chilly - Chili, Chile, Chilli, Chily, Mirchi, Chilli Pepper, Aji, Paprika {link}"
315121343,FALSE,10,Yes,0.8971,20,1,finalized,,Neutral / author is just sharing information,83256440,@mention It's a weather alert app that is usually $10.
315121115,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83256415,Amen RT @mention Bulls defense is too good to get blown out. They just have to weather this storm and take the lead in the 4th
315121169,FALSE,10,Yes,1,20,1,finalized,,Positive,83256366,The seattle sunshine is making me want to book a cruise.  Love sailing away from seattle when its sunny!!
315121002,FALSE,10,Yes,1,20,1,finalized,,Positive,83256253,Oh yeah forgot to say Today is my kinda weather #AllSmiles #Grateful
315121103,FALSE,10,Yes,1,20,1,finalized,,Negative,83256193,RT @mention: @mention I was hoping the colder weather would hasten their demise...I'm afraid it's only prolonged our inevitable d ...
315121151,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83256123,@mention how's the weather there?
315121117,FALSE,10,Yes,1,20,1,finalized,,Negative,83256065,"I don't remember the weather sucking this bad last May... Regardless, it feels good to just stay in and relax all day. #chillin"
315120763,FALSE,10,Yes,1,20,1,finalized,,Positive,83256060,Sunshine!
315120798,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83255937,Palm Beach County Commission cites Sunshine Law concerns for dumping committee of local leaders.{link}
315121082,FALSE,10,Yes,0.904,20,1,finalized,,Neutral / author is just sharing information,83255916,It's windy here too. RT @mention: Rustling night | blows me away | clutching at straws | where cosmic winds | carry your scent #micropoetry
315121444,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83255882,"@mention REALLY HOT. turns out, he ALWAYS grunts during that dance move. it's louder in a diff. perf. really loud. like, ""ughhAHH~"""
315121422,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,83255547,RT @mention @mention Vote vote vote vote vote!!!!! 99jamz.com!!! Sunny Zoe!! RT!! Pls
315120775,FALSE,10,Yes,1,20,1,finalized,,Positive,83255526,I love the weather in PHX right now!!
315121394,FALSE,10,Yes,0.7023,20,1,finalized,,Positive,83255486,Outside @mention waiting to see @mention & @mention. It's freezing but worth it :-)!!!!
315121163,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83255476,"RT @mention: Iso. t-storm this evening if anything, likely get the game in tonight. #Royals fcast: {link}  Sorry @mention ..."
315120903,FALSE,10,Yes,0.6021,20,1,finalized,,Positive,83255367,"Could really go for some chocolate, a blanket, some music, and a big bay window right now. #rain"
315121650,FALSE,10,Yes,0.9003,20,1,finalized,,Negative,83255316,my children are not dressed for today's weather.  mommyskills -5
315121360,FALSE,10,Yes,0.7994,20,1,finalized,,Positive,83255142,Sounds delightful! @mention RT: Can't wait to stroll on the beach and brain storm!
315121388,FALSE,10,Yes,1,20,1,finalized,,Negative,83255121,60 degrees. And its almost the end of may. Wisconsin... I hate you.
315121565,FALSE,10,Yes,1,20,1,finalized,,Positive,83255088,"The weather forecast for this evening looks fabulous! Stop by tonight's LPYP ""Rock the Boat"" Party at Columbia Yac {link}"
315121496,FALSE,10,Yes,1,20,1,finalized,,Positive,83255051,Mostly sunny and 80 degrees saturday. Perfect weather for #preakness
315120902,FALSE,10,Yes,0.9029,20,1,finalized,,Neutral / author is just sharing information,83254939,watching enter the dragon on this rainy rainy night then off to sleep
315121093,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,83254924,"RT @mention: Tonight and tomorrow, partly cloudy. Lows around 56. Highs around 76. Chance of storms. #Richmond #weather"
315120914,FALSE,10,Yes,1,20,1,finalized,,Negative,83254916,Why has the weather sucked so bad lately? A hurricane isn't gonna stop me from getting my swag on.
315121250,FALSE,10,Yes,1,20,1,finalized,,Negative,83254794,@mention Hey what's up stranger? not a whole lot over this way I'm back in MI and hating the weather lol What about u
315120886,FALSE,10,Yes,1,20,1,finalized,,Negative,83254598,RT @mention: The 3rd world war hasn't even happened yet... and the crazy weather is from Earth changing and possibly from H.A.A.R. ...
315121038,FALSE,10,Yes,0.9004,20,1,finalized,,Negative,82853245,RT @mention: sooooo annoyed with these weather tweets. we live in ohio what do you expect? #getoverit
315121195,FALSE,10,Yes,1,20,1,finalized,,Negative,82853187,@mention correct! Weather is awful.. Headed out now to try and practice!
315120938,FALSE,10,Yes,1,20,1,finalized,,Negative,82853150,Need some warm Cappuccino on this ugly rainy day. (@ 7-Eleven) {link}
315120812,FALSE,10,Yes,0.9004,20,1,finalized,,Negative,82853149,Memphis weather is so bipolar!!!
315121347,FALSE,10,Yes,1,20,1,finalized,,Negative,82853085,"The bad news about warm weather, there seem to be more assault crimes. {link}"
315121087,FALSE,10,Yes,1,20,1,finalized,,Negative,82853084,"Freaking out about this final, and the library is so damn hot!"
315120841,FALSE,10,Yes,0.8969,20,1,finalized,,Tweet not related to weather condition,82853071,Jeff Will Miss Oprah & Gives Her A Shout Out The Only Way A Weatherman  Could!!! 7day Forecast. #Oprah | {link} via @mention
315121549,FALSE,10,Yes,1,20,1,finalized,,Tweet not related to weather condition,82852921,RT @mention: Its rockin at this maverick game. Dirk and durant are flat out cold on the basketball court.
315121505,FALSE,10,Yes,0.8992,20,1,finalized,,Neutral / author is just sharing information,82852894,"Gardner WX 05/18/11 03:00 AM | 49F, 55&#x25; Humidity, Feels Like 49F | Alerts: NO CURRENT ADVISORIES | {link}"
315121338,FALSE,10,Yes,1,20,1,finalized,,Positive,82852668,Today's weather has me dreaming of chocolate. Thankfully we carry some local favorites...  {link}
315120725,FALSE,10,Yes,0.6045,20,1,finalized,,Tweet not related to weather condition,82852542,"""Oh rainy day, come 'round. Sometimes I just want it to slow down."" #coldplay"
315120988,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82852510,"Scattered showers, thunderstorms possible for Las Vegas {link}"
315120999,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82852373,@mention hows them weather in. hawaii
315121287,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82852342,Fire Weather Watch issued May 18 at 5:52AM CDT expiring May 19 at 9:00PM CDT by NWS Midland-Odessa {link}... {link}
315121625,FALSE,10,Yes,0.6988,20,1,finalized,,Neutral / author is just sharing information,82852328,Art In A Busy World: Sketching On Rainy Days. {link}
315121623,FALSE,10,Yes,1,20,1,finalized,,Neutral / author is just sharing information,82852227,Post Edited: La Crosse Technology Weather Direct WD-3308U-WAL 4 Day Internet Powered Wireless Forecaster {link}
315121435,FALSE,10,Yes,1,20,1,finalized,,Positive,82852118,I kno everybody in AZ betta be outside enjoying this Good weather cuz I'm sure its gone be short lived smh
